PCAS,logKdoc,Category,CrippenLogP,SlogP_VSA1,ErGFP285_RDKit,FCFPs2048_1787_RDKit,RDKFP97_RDKit,RDKFP1999_RDKit,ExtFP215,SECFP1727_RDKit,ExtFP979,RDKFP870_RDKit,SECFP1805_RDKit,PharmFP16632_RDKit,SECFP617_RDKit,MATS2m,PatternFP730_RDKit,PatternFP654_RDKit,FuncFP3064_RDKit,SECFP1315_RDKit,RDKFP1925_RDKit,FuncFP2428_RDKit,GraphFP554,RDKFP834_RDKit,Mor29m_R,PatternFP1783_RDKit,RDKFP629_RDKit,ECFPs1024_998_RDKit,RDKFP2034_RDKit
p000092,5.54,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.53,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.983,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.833,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.134,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.057,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.017,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.079,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.362,3,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.28,4,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,2.78,4,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000093,6.28,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,1,1,0,0.319,0,0,0,0
p000093,5.97,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,1,1,0,0.319,0,0,0,0
p000093,6.7,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,1,1,0,0.319,0,0,0,0
p000094,6.35,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,5.98,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,6.31,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,5.1,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,5.58,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,6.3,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,6.32,1,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000094,6.61,3,7.79219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.04698184,0,0,0,0,0,0,1,0,1.317,0,0,0,0
p000095,5.94,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.202,0,0,0,0
p000095,5.97,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.202,0,0,0,0
p000096,5.37,1,7.3224,0,0,0,1,1,0,0,0,0,0,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.315,0,0,0,0
p000096,5.5,1,7.3224,0,0,0,1,1,0,0,0,0,0,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.315,0,0,0,0
p000097,4.56,1,6.0156,0,0,0,1,1,0,0,0,1,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.13,0,0,0,1
p000097,4.09,1,6.0156,0,0,0,1,1,0,0,0,1,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.13,0,0,0,1
p000097,4.36,1,6.0156,0,0,0,1,1,0,0,0,1,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.13,0,0,0,1
p000098,4.76,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.114,0,0,0,0
p000099,6.33,3,7.3224,0,0,0,1,1,0,0,0,0,0,0,0,-0.028097341,0,0,0,0,0,0,1,0,-0.235,0,0,0,0
p000099,6.06,3,7.3224,0,0,0,1,1,0,0,0,0,0,0,0,-0.028097341,0,0,0,0,0,0,1,0,-0.235,0,0,0,0
p000099,6.88,3,7.3224,0,0,0,1,1,0,0,0,0,0,0,0,-0.028097341,0,0,0,0,0,0,1,0,-0.235,0,0,0,0
p000100,4.7,2,7.3224,0,0,0,1,1,0,0,0,0,1,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.17,0,0,0,1
p000100,4.8,2,7.3224,0,0,0,1,1,0,0,0,0,1,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.17,0,0,0,1
p000100,7.02,3,7.3224,0,0,0,1,1,0,0,0,0,1,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.17,0,0,0,1
p000100,4.6,3,7.3224,0,0,0,1,1,0,0,0,0,1,0,0,-0.028097341,0,0,0,0,0,0,1,0,0.17,0,0,0,1
p000101,6.67,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.383,1,0,0,1
p000101,7.12,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.383,1,0,0,1
p000101,6.86,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.383,1,0,0,1
p000101,6.88,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.383,1,0,0,1
p000102,5.28,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,-0.304,0,0,0,0
p000102,5.13,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,-0.304,0,0,0,0
p000102,6.05,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,-0.304,0,0,0,0
p000102,5.64,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,-0.304,0,0,0,0
p000102,5.77,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,-0.304,0,0,0,0
p000103,7.31,3,8.6292,0,0,0,1,1,0,0,0,0,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,0.472,1,0,0,1
p000103,7.28,3,8.6292,0,0,0,1,1,0,0,0,0,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,0.472,1,0,0,1
p000104,6,2,9.15998,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.089991616,1,1,0,0,1,0,0,0,0.092,1,0,0,1
p000104,7.55,3,9.15998,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.089991616,1,1,0,0,1,0,0,0,0.092,1,0,0,1
p000105,4.8,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,0,1,0,-0.13,0,0,0,0
p000106,5.34,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,1,-0.000182,0,0,0,0,0,0,1,0,0.159,0,0,0,0
p000107,5.87,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.265,0,0,0,0
p000107,6.51,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.265,0,0,0,0
p000107,6.18,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.265,0,0,0,0
p000107,6.22,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.265,0,0,0,0
p000108,6.79,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.176,1,0,0,1
p000108,6.8,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.176,1,0,0,1
p000109,6,2,8.08589,0,0,0,1,1,0,0,0,1,0,0,0,-0.06858512,1,1,0,0,1,0,1,0,0.616,1,0,0,0
p000110,6.2,2,8.73929,0,0,0,1,1,0,0,0,1,0,0,0,-0.104051985,1,1,0,0,1,0,1,0,0.312,1,0,0,0
p000110,8.2,3,8.73929,0,0,0,1,1,0,0,0,1,0,0,0,-0.104051985,1,1,0,0,1,0,1,0,0.312,1,0,0,0
p000111,6.6,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,1,1,1,0,0,0,-0.277,1,0,0,1
p000112,7.13,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.253,1,0,0,1
p000112,7.13,3,7.9758,0,0,0,1,1,0,0,0,0,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.253,1,0,0,1
p000113,6.93,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.422,1,0,0,1
p000113,7.03,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.422,1,0,0,1
p000114,6.94,3,9.2826,0,0,0,1,1,0,0,0,1,0,0,0,-0.124320132,1,1,0,0,0,0,1,0,-0.352,1,0,0,1
p000114,6.93,3,9.2826,0,0,0,1,1,0,0,0,1,0,0,0,-0.124320132,1,1,0,0,0,0,1,0,-0.352,1,0,0,1
p000114,7.5,3,9.2826,0,0,0,1,1,0,0,0,1,0,0,0,-0.124320132,1,1,0,0,0,0,1,0,-0.352,1,0,0,1
p000115,4.9,2,7.85318,9.473725908,0.3,0,1,1,0,0,0,0,1,0,0,-0.036159056,1,1,0,0,1,0,0,0,0.317,1,0,0,1
p000115,6.84,3,7.85318,9.473725908,0.3,0,1,1,0,0,0,0,1,0,0,-0.036159056,1,1,0,0,1,0,0,0,0.317,1,0,0,1
p000116,6.99,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.138,1,0,1,1
p000116,6.91,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.138,1,0,1,1
p000117,5.64,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,0,-0.002690122,0,0,0,0,0,1,1,0,0.175,0,0,0,0
p000118,6.91,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.266,1,0,0,1
p000118,6.91,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.266,1,0,0,1
p000119,5.51,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000119,5.6,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000119,4.204,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000119,4.58,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000119,4.898,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000119,5.62,2,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.057,1,0,0,0
p000120,5.845,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.732,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.38,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,4.903,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.613,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.813,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.255,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,5.531,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000120,4.839,2,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,-0.311,1,0,0,0
p000121,6.8,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.118,1,0,0,1
p000121,6.79,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.118,1,0,0,1
p000122,6.86,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.059,1,0,0,1
p000122,6.86,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.059,1,0,0,1
p000123,6.87,3,7.9758,0,0,0,1,1,0,0,0,1,1,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.326,1,0,0,1
p000123,6.88,3,7.9758,0,0,0,1,1,0,0,0,1,1,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.326,1,0,0,1
p000124,6.81,3,3.71512, NA, NA, NA, NA, NA,0, NA,1, NA, NA, NA, NA,-0.081568139, NA, NA, NA, NA, NA, NA,1, NA, NA, NA, NA, NA, NA
p000124,6.85,3,3.71512, NA, NA, NA, NA, NA,0, NA,1, NA, NA, NA, NA,-0.081568139, NA, NA, NA, NA, NA, NA,1, NA, NA, NA, NA, NA, NA
p000125,6.62,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.305,1,0,0,1
p000126,6.81,3,9.2826,0,0,0,1,1,0,0,0,1,0,0,0,-0.124320132,1,1,0,0,0,0,1,0,-0.419,1,0,0,1
p000126,6.86,3,9.2826,0,0,0,1,1,0,0,0,1,0,0,0,-0.124320132,1,1,0,0,0,0,1,0,-0.419,1,0,0,1
p000127,6.84,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.47,1,0,0,1
p000127,6.84,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.47,1,0,0,1
p000128,6.627,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,6.501,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.556,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.079,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.716,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.16,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.21,1,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000128,5.23,2,6.64227,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.261698906,1,1,0,0,0,0,1,0,0.575,1,0,0,0
p000129,5.8,2,8.08589,0,0,0,1,1,0,0,0,1,0,0,0,-0.06858512,1,1,0,0,1,0,1,0,0.098,1,0,0,0
p000130,5.9,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,0,0,1,0,0,0,0.317,1,0,0,1
p000131,5.6,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,0,0,1,0,0,0,0.045,1,0,0,1
p000132,6.7,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,0,1,1,0,0,0,-0.042,1,0,0,1
p000133,6.5,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,1,1,1,0,0,0,0.018,1,0,0,1
p000134,6.2,2,9.15998,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.089991616,1,1,1,1,1,0,0,0,-0.172,1,0,0,1
p000135,4.5,2,7.85318,9.473725908,0.3,0,1,1,0,0,0,0,1,0,0,-0.036159056,1,1,1,1,1,0,0,0,0.165,1,0,0,1
p000136,6.6,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,1,1,1,0,0,0,-0.114,1,0,0,1
p000137,5.8,2,6.77909,0,0,0,1,1,0,0,0,1,0,0,0,-0.025051546,1,0,0,0,1,0,1,0,0.49,1,0,0,0
p000138,5.8,2,6.77909,0,0,0,1,1,0,0,0,1,0,0,0,-0.025051546,1,0,0,0,1,0,1,0,0.343,1,0,0,0
p000139,6.447,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,6.276,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,5.146,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,4.602,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,5.398,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,5.342,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,5.114,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,5.23,1,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000139,4.833,2,6.43467,4.736862954,0.3,0,1,1,0,0,0,0,0,0,1,0.165035554,0,1,0,0,0,0,0,0,0.065,1,0,0,0
p000140,5.28,3,6.0156,0,0,0,1,1,0,0,0,1,0,0,0,-0.002690122,0,0,0,0,0,0,1,0,0.074,0,0,0,1
p000141,3.32,3,4.14522,0,0,0,1,0,0,0,1,0,0,0,0,0.367199514,1,0,0,0,0,0,1,0,-0.039,1,0,0,0
p000142,5.857,1,5.49488,4.736862954,0.3,0,0,1,0,0,0,0,0,0,0,0.168266942,1,1,0,0,0,0,1,0,0.065,1,0,0,0
p000142,5.544,1,5.49488,4.736862954,0.3,0,0,1,0,0,0,0,0,0,0,0.168266942,1,1,0,0,0,0,1,0,0.065,1,0,0,0
p000142,4.845,1,5.49488,4.736862954,0.3,0,0,1,0,0,0,0,0,0,0,0.168266942,1,1,0,0,0,0,1,0,0.065,1,0,0,0
p000142,4,1,5.49488,4.736862954,0.3,0,0,1,0,0,0,0,0,0,0,0.168266942,1,1,0,0,0,0,1,0,0.065,1,0,0,0
p000142,5,1,5.49488,4.736862954,0.3,0,0,1,0,0,0,0,0,0,0,0.168266942,1,1,0,0,0,0,1,0,0.065,1,0,0,0
p000143,6.5,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,1,1,1,0,0,0,0.057,1,0,0,1
p000144,5.8,2,7.43249,0,0,0,1,1,0,0,0,1,0,0,0,-0.043397507,1,1,0,0,1,0,1,0,0.475,1,0,0,0
p000145,5.9,2,8.08589,0,0,0,1,1,0,0,0,1,0,0,0,-0.06858512,1,1,0,0,1,0,1,0,0.069,1,0,0,0
p000146,5.7,2,7.43249,0,0,0,1,1,0,0,0,1,0,0,0,-0.043397507,1,1,0,0,1,0,1,0,0.381,1,0,0,0
p000147,5.9,2,7.43249,0,0,0,1,1,0,0,0,1,0,0,0,-0.043397507,1,1,0,0,1,0,1,0,0.443,1,0,0,0
p000148,5.4,2,7.85318,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.036159056,1,1,1,1,1,0,0,0,0.063,1,0,0,1
p000149,6.98,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.08,1,0,0,1
p000149,6.91,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,0.08,1,0,0,1
p000150,5.6,2,7.43249,0,0,0,1,1,0,0,0,1,0,0,0,-0.043397507,1,1,0,0,1,0,1,0,0.03,1,0,0,0
p000151,5.4,2,7.85318,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.036159056,1,1,1,1,1,0,0,0,-0.106,1,0,0,1
p000152,5.8,2,6.77909,0,0,0,1,1,0,0,0,1,0,0,0,-0.025051546,1,0,0,0,1,0,1,0,0.41,1,0,0,0
p000153,5.8,2,6.77909,0,0,0,1,1,0,0,0,1,0,0,0,-0.025051546,1,0,0,0,1,0,1,0,0.381,1,0,0,0
p000154,3.38,3,4.37889,0,0,0,1,0,0,0,1,0,0,0,0,0.319313481,1,0,0,0,0,0,1,0,0.014,1,0,0,0
p000155,5.19,1,6.669,0,0,0,1,1,0,0,0,1,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.232,0,0,0,1
p000155,4.91,1,6.669,0,0,0,1,1,0,0,0,1,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.232,0,0,0,1
p000155,4.84,1,6.669,0,0,0,1,1,0,0,0,1,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.232,0,0,0,1
p000155,6.06,3,6.669,0,0,0,1,1,0,0,0,1,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,-0.232,0,0,0,1
p000156,6.47,3,6.669,0,0,0,1,1,0,0,0,0,0,0,0,-0.012294605,0,0,0,0,0,0,1,0,0.282,0,0,0,0
p000157,6.92,3,7.9758,0,0,0,1,1,0,0,0,1,0,0,0,-0.050614915,1,0,0,0,0,0,1,0,-0.318,1,0,0,1
p000158,6.7,3,6.0156,0,0,0,1,1,0,0,0,0,0,0,1,-0.002690122,0,0,0,0,0,0,1,0,0.271,0,0,0,0
p000159,3.58,3,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,1,0,0,0,1,0,0.82,0,0,0,0
p000160,3.21,3,0.54499, NA, NA, NA, NA, NA,0, NA,0, NA, NA, NA, NA,0.125672135, NA, NA, NA, NA, NA, NA,1, NA, NA, NA, NA, NA, NA
p000161,3.67,3,4.60722,0,0,0,1,0,0,0,1,0,0,0,0,0.285115771,1,0,0,0,0,0,1,0,-0.129,1,0,0,0
p000162,6.88,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.641,1,0,0,1
p000163,5.48,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,5.69,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,6.19,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,5.48,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,5.48,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,5.81,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,5.86,1,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000163,6.12,3,7.02969,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.029501929,0,0,0,0,0,0,1,0,0.405,0,0,0,0
p000164,4.06,1,4.74219,4.736862954,0.3,0,0,0,0,0,0,0,0,0,0,-0.000342,0,0,0,0,0,0,0,0,0.124,0,0,0,0
p000165,5.613,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.785,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.301,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.778,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,5.491,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.748,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
p000165,4.633,1,6.46917,4.736862954,0.3,0,1,1,0,0,0,0,0,0,0,0.177543105,1,1,0,0,1,0,1,0,0.095,1,0,0,0
